uniqid — UNIQUE RESPONDENT ID (CASEID BY VERIAN COUNTRY CODE),serialid — SERIAL CASE ID (APPOINTED BY VERIAN),isocntry — COUNTRY CODE - ISO 3166,w1 — WEIGHT RESULT FROM TARGET (REDRESSMENT),w92 — WEIGHT TOTAL (ALL SAMPLES),d10 — GENDER,d11 — AGE EXACT,d11r2 — AGE RECODED - 6 CATEGORIES,d25 — TYPE OF COMMUNITY,d60 — DIFFICULTIES PAYING BILLS - LAST YEAR,d63 — SOCIAL CLASS - SELF-ASSESSMENT (5 CAT),qc7_1 — HOW MANY DAYS MEET WATER NEEDS IF WATER SERVICES DISRUPTED,qc7_2 — HOW MANY DAYS POWER ESSENT APPLIANCES IF ELEC INTERRUPTED,qc7_3 — HOW MANY DAYS COOK MEALS/HEAT IF GAS DISRUPTED,qc7_4 — HOW MANY DAYS PROVIDE FOOD IF TRANSPORTATION DISRUPTED,qc7_5 — HOW MANY DAYS CONTINUED TREATMENT IF MEDICATION SUPPLY DISRUPTED,qc6.1 — DISASTER MEASURES IN HH: EMERGENCY SUPPLY DRINKS/FOOD,qc6.2 — DISASTER MEASURES IN HH: EMERGENCY SUPPLY WATER COOKING/HYGIENE,qc6.3 — DISASTER MEASURES IN HH: FLASHLIGHT/CANDLES,qc6.4 — DISASTER MEASURES IN HH: BATTERY-POWERED RADIO,qc6.5 — DISASTER MEASURES IN HH: EMERGENCY PHARMACY,qc6.6 — DISASTER MEASURES IN HH: COPIES IMP DOCUMENTS/STORED SAFELY,qc6.7 — DISASTER MEASURES IN HH: EMERGENCY GRAB-BAG,qc6.8 — DISASTER MEASURES IN HH: SIGNED UP FOR ALERTS,qc6.9 — DISASTER MEASURES IN HH: PARTICIPATED IN TRAINING/EXERCISE,qc6.10 — DISASTER MEASURES IN HH: INFORMED ABOUT OFFICIAL RESPONSE PLAN,qc6.11 — DISASTER MEASURES IN HH: AGREED WITH FRIENDS/FAMILY TO CONTACT,qc6.12 — DISASTER MEASURES IN HH: DISCUSSED COMMON PROT MEASURES IN NEIGHBOURHOOD,qc6.13 — DISASTER MEASURES IN HH: INVESTED IN PROT MEASURES IN HOME,qc6.14 — DISASTER MEASURES IN HH: OTHER,qc6.15 — DISASTER MEASURES IN HH: DK (SPONT),qc6t — DISASTER MEASURES IN HH - NUMBER OF MEASURES,qc5_1 — STATEMENTS DISASTER RISKS - READ/SEENHEARD INFO IN LAST 12M,qc5_2 — STATEMENTS DISASTER RISKS - FEEL WELL INFORMED,qc5_3 — STATEMENTS DISASTER RISKS - TRUST INFORMATION BY PUB AUTH ON RISKS WHERE YOU LIVE,qc5_4 — STATEMENTS DISASTER RISKS - EASY TO FIND INFORMATION BY PUB AUTH ON RISKS WHERE YOU LIVE,qc5_5 — STATEMENTS DISASTER RISKS - KNOW WHERE TO FIND INFO WHEN TRAVELLING TO OTH EU CNTRY,qc8_1 — PERSONAL DISASTER PREPAREDNESS - BETTER ABLE TO COPE BY PREP,qc8_2 — PERSONAL DISASTER PREPAREDNESS - FEEL WELL PREPARED,qc8_3 — PERSONAL DISASTER PREPAREDNESS - NO TIME/FIN RESOURCES TO PREP,qc8_4 — PERSONAL DISASTER PREPAREDNESS - EASY TO FIND INFO ON HOW TO PREP,qc8_5 — PERSONAL DISASTER PREPAREDNESS - NEED MORE INFO TO PREP,qc8_6 — PERSONAL DISASTER PREPAREDNESS - KNOW HOW EMERG SERVICES WILL ALERT,qc8_7 — PERSONAL DISASTER PREPAREDNESS - KNOW WHAT TO DO IN EVENT OF DISASTER,qc8_8 — PERSONAL DISASTER PREPAREDNESS - EMPLOYER/SCHOOL ENCOURAGES TRAINING/PREP,qc8_9 — PERSONAL DISASTER PREPAREDNESS - EMERG SERVICES ENCOURAGE TRAINING/PREP
350025460.0,25460.0,SE,1.0948853991000205,0.6276247121105977,Man,49.0,45-54,Large town,Almost never/never,The middle class of society,1 day or less,1 day or less,More than 7 days,More than 7 days,Not applicable (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,1 mention,Tend to agree,Tend to agree,Totally agree,Tend to agree,Tend to disagree,Totally agree,Tend to agree,Totally disagree,Tend to agree,Tend to agree,Tend to agree,Tend to agree,Totally disagree,Tend to disagree
350025461.0,25461.0,SE,1.7928265820170612,1.0277078024125637,Woman,57.0,55-64,Small or middle sized town,Almost never/never,The middle class of society,2 - 3 days,1 day or less,Don't know (SPONTANEOUS),More than 7 days,Don't know (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,"Have participated in a training or exercise, to learn how to react in an emergency","Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Totally agree,Tend to agree,Totally agree,Totally agree,Tend to agree,Totally agree,Tend to agree,Totally disagree,Totally agree,Tend to agree,Tend to agree,Tend to agree,Totally disagree,Tend to agree
350025462.0,25462.0,SE,0.7707527130724778,0.4418210801314968,Man,68.0,65-74,Small or middle sized town,Almost never/never,The working class of society,4 - 7 days,1 day or less,2 - 3 days,More than 7 days,Not applicable (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Totally agree,Totally agree,Totally agree,Totally agree,Totally disagree,Totally agree,Totally agree,Totally disagree,Totally agree,Totally disagree,Totally agree,Totally agree,Don't know (SPONTANEOUS),Totally disagree
350025463.0,25463.0,SE,0.6387698967745282,0.36616414183399437,Woman,58.0,55-64,Small or middle sized town,Almost never/never,The upper middle class of society,2 - 3 days,4 - 7 days,More than 7 days,4 - 7 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have participated in a training or exercise, to learn how to react in an emergency","Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Totally agree,Totally agree,Totally agree,Totally agree,Tend to agree,Totally agree,Tend to agree,Totally disagree,Totally agree,Totally agree,Totally agree,Tend to agree,Totally agree,Totally agree
350025464.0,25464.0,SE,1.0948853991000205,0.6276247121105977,Man,45.0,45-54,Small or middle sized town,Almost never/never,The upper middle class of society,More than 7 days,1 day or less,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Totally agree,Totally agree,Tend to agree,Totally agree,Totally agree,Totally agree,Tend to agree,Totally disagree,Totally agree,Totally disagree,Totally agree,Totally agree,Tend to agree,Tend to agree
350025465.0,25465.0,SE,1.2119404243382843,0.6947245442726235,Woman,41.0,35-44,Small or middle sized town,Almost never/never,The upper middle class of society,More than 7 days,More than 7 days,Not applicable (SPONTANEOUS),More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Totally agree,Totally agree,Tend to agree,Totally agree,Totally disagree,Totally disagree,Tend to disagree,Totally disagree,Totally agree,Tend to disagree,Totally agree,Totally agree,Tend to agree,Don't know (SPONTANEOUS)
350025466.0,25466.0,SE,0.7556553182586937,0.43316675148540285,Man,57.0,55-64,Small or middle sized town,Almost never/never,The upper middle class of society,2 - 3 days,1 day or less,Not applicable (SPONTANEOUS),4 - 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,"Have participated in a training or exercise, to learn how to react in an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Tend to agree,Totally disagree,Totally agree,Totally disagree,Tend to agree,Totally agree,Totally agree,Tend to disagree
350025467.0,25467.0,SE,1.9342824821187115,1.1087950272952962,Woman,39.0,35-44,Large town,Almost never/never,The lower middle class of society,2 - 3 days,1 day or less,Not applicable (SPONTANEOUS),4 - 7 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Discussed common protective measures in your neighbourhood,Not mentioned,Not mentioned,Not mentioned,2 mentions,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Tend to disagree,Tend to disagree,Tend to disagree,Totally disagree,Totally agree,Tend to agree,Totally disagree,Totally agree
350025468.0,25468.0,SE,0.9532327676560716,0.5464247142817881,Woman,80.0,75+,Small or middle sized town,Almost never/never,The working class of society,2 - 3 days,2 - 3 days,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,"Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Totally agree,Tend to agree,Tend to agree,Tend to agree,Tend to agree,Totally agree,Totally agree,Totally disagree,Tend to agree,Totally agree,Tend to disagree,Totally agree,Totally disagree,Totally disagree
350025469.0,25469.0,SE,0.28762892429322046,0.16487846212270307,Man,73.0,65-74,Small or middle sized town,Most of the time,The lower middle class of society,1 day or less,1 day or less,Not applicable (SPONTANEOUS),2 - 3 days,4 - 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,1 mention,Tend to disagree,Totally disagree,Totally disagree,Totally disagree,Tend to disagree,Tend to agree,Totally disagree,Tend to agree,Totally disagree,Totally agree,Totally disagree,Totally disagree,It depends on the type of disaster (SPONTANEOUS),Totally disagree
350025470.0,25470.0,SE,0.34254044795555555,0.19635557311391375,Man,67.0,65-74,Small or middle sized town,Almost never/never,The working class of society,More than 7 days,More than 7 days,More than 7 days,More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,"Have participated in a training or exercise, to learn how to react in an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Totally agree,Totally agree,Totally disagree,Tend to disagree,Tend to disagree,Totally agree,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Totally disagree,Tend to disagree
350025471.0,25471.0,SE,1.1384726131021525,0.6526103523084464,Woman,46.0,45-54,Small or middle sized town,From time to time,The working class of society,2 - 3 days,1 day or less,1 day or less,2 - 3 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Totally agree,Tend to agree,Totally agree,Totally agree,Tend to agree,Totally agree,Tend to agree,Tend to agree,Totally agree,Totally agree,Tend to agree,Tend to agree,Totally disagree,Totally agree
350025472.0,25472.0,SE,1.1427551405300864,0.6550652394101212,Man,33.0,25-34,Small or middle sized town,Almost never/never,The middle class of society,More than 7 days,1 day or less,1 day or less,2 - 3 days,4 - 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,2 mentions,Totally agree,Tend to agree,Tend to agree,Totally agree,Totally agree,Totally agree,Totally disagree,Totally disagree,Totally disagree,Totally agree,Totally disagree,Totally disagree,Tend to disagree,Totally disagree
350025473.0,25473.0,SE,0.7914711335688805,0.4536975675795253,Man,57.0,55-64,Small or middle sized town,Almost never/never,The working class of society,4 - 7 days,2 - 3 days,Don't know (SPONTANEOUS),2 - 3 days,Don't know (SPONTANEOUS),Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,Not mentioned,"Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)","Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Tend to agree,Tend to agree,Totally agree,Totally agree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Totally agree,Tend to agree,Tend to agree,Tend to disagree,Tend to disagree,Tend to agree
350025474.0,25474.0,SE,3.2598256487762507,1.8686404403836918,Man,27.0,25-34,Small or middle sized town,Almost never/never,The middle class of society,2 - 3 days,4 - 7 days,4 - 7 days,4 - 7 days,Not applicable (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,Not mentioned,"Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Tend to agree,Totally agree,Tend to agree,Tend to agree,Tend to agree,Totally agree,Tend to agree,Totally disagree,Totally agree,Totally disagree,Totally agree,Tend to agree,Tend to disagree,Tend to disagree
350025475.0,25475.0,SE,0.9532327676560716,0.5464247142817881,Woman,70.0,65-74,Small or middle sized town,Almost never/never,The middle class of society,4 - 7 days,4 - 7 days,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Discussed common protective measures in your neighbourhood,"Have invested in protective measures in your home (e.g. flood-proofed the electricity installation, cleared (...)",Not mentioned,Not mentioned,+5 mentions,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Totally agree,Tend to agree,Totally disagree,Totally agree,Totally disagree,Totally agree,Totally agree,Totally agree,Totally disagree
350025476.0,25476.0,SE,1.525744842175645,0.8746076695440888,Woman,28.0,25-34,Rural area or village,Almost never/never,The lower middle class of society,More than 7 days,More than 7 days,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,1 mention,Totally agree,Tend to agree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree,Totally disagree,Totally agree,Totally agree,Tend to disagree,Tend to disagree,Totally disagree,Totally disagree
350025477.0,25477.0,SE,0.6690456906395182,0.3835192334481975,Woman,59.0,55-64,Small or middle sized town,Almost never/never,The middle class of society,2 - 3 days,1 day or less,Not applicable (SPONTANEOUS),More than 7 days,Not applicable (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,"Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Totally agree,Tend to agree,Totally agree,Totally agree,Tend to agree,Tend to agree,Tend to disagree,Totally disagree,Totally agree,Tend to agree,Totally agree,Totally agree,Totally disagree,Totally disagree
350025478.0,25478.0,SE,3.2476093022851806,1.8616376244215798,Woman,40.0,35-44,Small or middle sized town,From time to time,The working class of society,1 day or less,1 day or less,1 day or less,2 - 3 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,Not mentioned,Not mentioned,Not mentioned,Discussed common protective measures in your neighbourhood,Not mentioned,Not mentioned,Not mentioned,4 mentions,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Tend to agree,Totally agree,Totally disagree,Tend to agree,Tend to agree,Totally disagree,Tend to agree,Tend to disagree,Tend to disagree,Tend to agree
350025479.0,25479.0,SE,0.9100968814487735,0.5216977901811062,Woman,68.0,65-74,Small or middle sized town,Almost never/never,The middle class of society,2 - 3 days,2 - 3 days,Not applicable (SPONTANEOUS),4 - 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Totally agree,Tend to agree,Totally agree,Tend to agree,Tend to agree,Totally agree,Totally disagree,Totally disagree,Tend to agree,Totally agree,Totally agree,Tend to agree,Don't know (SPONTANEOUS),Tend to agree
350025480.0,25480.0,SE,5.0,2.8661662335916427,Woman,24.0,15-24,Large town,From time to time,The lower middle class of society,1 day or less,1 day or less,1 day or less,2 - 3 days,2 - 3 days,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Other,Not mentioned,1 mention,Tend to agree,Tend to disagree,Totally agree,Tend to agree,Tend to disagree,Totally agree,Tend to disagree,Totally agree,Tend to disagree,Tend to agree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to disagree
350025481.0,25481.0,SE,0.4236388321452724,0.2428438631865955,Woman,73.0,65-74,Small or middle sized town,Almost never/never,The middle class of society,2 - 3 days,More than 7 days,Not applicable (SPONTANEOUS),More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Totally agree,Totally agree,Totally agree,Totally agree,Tend to agree,Totally agree,Totally agree,Totally disagree,Totally agree,Tend to disagree,Totally agree,Totally agree,It depends on the type of disaster (SPONTANEOUS),Totally agree
350025482.0,25482.0,SE,0.4044682401592819,0.2318546425009538,Woman,72.0,65-74,Large town,Almost never/never,The middle class of society,1 day or less,4 - 7 days,Not applicable (SPONTANEOUS),4 - 7 days,More than 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Totally agree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to disagree,Totally agree,Tend to disagree,Totally disagree,Totally disagree,Tend to agree,Tend to disagree,Totally disagree,It depends on the type of disaster (SPONTANEOUS),Totally disagree
